Jupyter Notebook generated file, author - Yijie Tang (yijietang@cmu.edu)
Powered by python3, matplotlib, numpy, tkinter, jupyter
File generated at 2019-08-04 15:52:24.611710
This is an average file, source files are: 
	20180405/Pisnb-0.9Fe-9aKG-5DTyrNC-10s-2.csv
	20180405/Pisnb-0.9Fe-9aKG-5DTyrNC-10s-3.csv
	20180405/Pisnb-0.9Fe-9aKG-5DTyrNC-10s-4.csv



Time,Wavelength
,182.056,184.256,186.456,188.655,190.853,193.052,195.249,197.446,199.643,201.839,204.034,206.229,208.423,210.617,212.81,215.003,217.195,219.387,221.578,223.769,225.959,228.149,230.338,232.526,234.714,236.902,239.089,241.275,243.461,245.646,247.831,250.015,252.199,254.382,256.565,258.747,260.928,263.109,265.29,267.47,269.649,271.828,274.007,276.184,278.362,280.538,282.715,284.89,287.066,289.24,291.414,293.588,295.761,297.934,300.105,302.277,304.448,306.618,308.788,310.957,313.126,315.294,317.462,319.629,321.796,323.962,326.128,328.293,330.457,332.621,334.785,336.948,339.11,341.272,343.433,345.594,347.754,349.914,352.073,354.232,356.39,358.548,360.705,362.861,365.017,367.173,369.327,371.482,373.636,375.789,377.942,380.094,382.246,384.397,386.548,388.698,390.847,392.996,395.145,397.293,399.44,401.587,403.734,405.88,408.025,410.17,412.314,414.458,416.601,418.744,420.886,423.027,425.168,427.309,429.449,431.588,433.727,435.866,438.004,440.141,442.278,444.414,446.55,448.685,450.82,452.954,455.087,457.22,459.353,461.485,463.617,465.747,467.878,470.008,472.137,474.266,476.394,478.522,480.649,482.776,484.902,487.028,489.153,491.277,493.401,495.525,497.648,499.77,501.892,504.013,506.134,508.254,510.374,512.493,514.612,516.73,518.848,520.965,523.081,525.197,527.313,529.428,531.542,533.656,535.769,537.882,539.995,542.106,544.218,546.328,548.438,550.548,552.657,554.766,556.874,558.981,561.088,563.195,565.3,567.406,569.511,571.615,573.719,575.822,577.925,580.027,582.128,584.229,586.33,588.43,590.53,592.628,594.727,596.825,598.922,601.019,603.115,605.211,607.306,609.401,611.495,613.589,615.682,617.774,619.867,621.958,624.049,626.139,628.229,630.319,632.407,634.496,636.584,638.671,640.758,642.844,644.929,647.014,649.099,651.183,653.266,655.349,657.432,659.514,661.595,663.676,665.756,667.836,669.915,671.994,674.072,676.15,678.227,680.304,682.38,684.455,686.53,688.604,690.678,692.752,694.825,696.897,698.969,701.04,703.111,705.181,707.25,709.32,711.388,713.456,715.524,717.591,719.657,721.723,723.789,725.853
0.001000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.164893,1.237153,1.324930,1.480557,1.363943,1.319787,1.373593,1.441287,1.368450,1.537833,1.386527,1.500307,1.594187,1.742393,1.874433,1.865293,1.893210,1.832520,1.831620,1.768573,1.816703,1.700620,1.561030,1.335083,1.132057,0.989072,0.853049,0.791714,0.753543,0.728213,0.707829,0.693649,0.680140,0.667836,0.654010,0.638641,0.621968,0.602636,0.583086,0.559986,0.535255,0.507084,0.481726,0.456603,0.430335,0.404453,0.380831,0.362177,0.342234,0.324123,0.307816,0.291876,0.280518,0.267894,0.256792,0.248237,0.238505,0.230700,0.224273,0.217927,0.211600,0.205819,0.200361,0.195164,0.190098,0.186301,0.181883,0.178078,0.174356,0.170852,0.167075,0.164961,0.161735,0.159024,0.157258,0.154235,0.152569,0.150927,0.149174,0.146999,0.145332,0.143706,0.142023,0.140049,0.139104,0.137353,0.136043,0.135436,0.133990,0.133085,0.132372,0.132053,0.131508,0.131134,0.130434,0.130192,0.129970,0.129612,0.129155,0.128563,0.128183,0.127549,0.127088,0.126303,0.125446,0.124654,0.124377,0.123702,0.123285,0.122923,0.122490,0.122379,0.122186,0.121806,0.121712,0.121611,0.121575,0.121303,0.120857,0.120571,0.119999,0.119304,0.118439,0.117557,0.116471,0.115674,0.114101,0.113238,0.112131,0.110778,0.109795,0.108793,0.107565,0.106399,0.105555,0.104721,0.103935,0.103312,0.102948,0.102202,0.101605,0.101118,0.100351,0.099999,0.099346,0.098723,0.098083,0.097000,0.096148,0.095369,0.094297,0.093451,0.092296,0.091006,0.089970,0.088564,0.087318,0.085757,0.084390,0.083187,0.081700,0.080045,0.078685,0.077531,0.076220,0.075039,0.073947,0.073002,0.071567,0.070647,0.069532,0.068686,0.067603,0.066946,0.065994,0.065336,0.064567,0.063552,0.063010,0.061987,0.061610,0.060819,0.059928,0.059327,0.058834,0.057828,0.057374,0.056686,0.055952,0.055524,0.054909,0.053923,0.053739,0.052675,0.052302,0.052034,0.051257,0.050779,0.050041,0.049223,0.048882,0.048185,0.047710,0.047153,0.046696,0.046087,0.045833,0.044907,0.044874,0.044049,0.043070,0.042993,0.042301,0.042113,0.041376,0.041188,0.040514,0.040546,0.039561,0.039729,0.038435,0.038118,0.037559
0.002000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.037709,1.155366,1.294383,1.264533,1.478357,1.420353,1.357810,1.372383,1.266423,1.433540,1.421493,1.553280,1.876710,1.540527,2.013817,1.780723,1.849467,1.863820,1.965437,1.934860,1.809430,1.634050,1.543490,1.293137,1.123213,0.988208,0.850739,0.780529,0.747982,0.727871,0.707830,0.689547,0.678852,0.671176,0.651421,0.638974,0.621817,0.604398,0.582598,0.561097,0.532191,0.502417,0.479045,0.454359,0.427220,0.402246,0.380228,0.359150,0.339699,0.322045,0.307019,0.292664,0.278466,0.266678,0.254702,0.245319,0.238503,0.230497,0.223328,0.216026,0.210653,0.204264,0.198584,0.193627,0.188877,0.184821,0.180726,0.176468,0.171980,0.169336,0.165805,0.163325,0.160357,0.157070,0.155238,0.152916,0.150130,0.148921,0.146658,0.145001,0.143077,0.142049,0.139865,0.138100,0.136881,0.135412,0.134299,0.132686,0.131686,0.130890,0.129840,0.129365,0.129190,0.128471,0.128068,0.128061,0.127469,0.126725,0.126696,0.125949,0.125664,0.124869,0.124257,0.123691,0.122772,0.122257,0.121520,0.121043,0.120556,0.119939,0.119487,0.119391,0.119135,0.119083,0.118924,0.118599,0.118675,0.118270,0.117907,0.117327,0.116962,0.115968,0.115362,0.114564,0.113523,0.112174,0.111364,0.110335,0.109140,0.107815,0.106945,0.105404,0.105386,0.103808,0.102966,0.101735,0.101225,0.100297,0.099583,0.099382,0.098308,0.098387,0.097674,0.097006,0.096307,0.095479,0.095330,0.093880,0.093393,0.092295,0.091201,0.090358,0.089358,0.088033,0.087170,0.085791,0.084206,0.083374,0.081677,0.080376,0.078775,0.077622,0.076259,0.074685,0.073610,0.072429,0.071345,0.070390,0.069115,0.068347,0.067345,0.066128,0.065362,0.064511,0.063510,0.063182,0.062051,0.061499,0.060445,0.059505,0.058786,0.058635,0.057909,0.056889,0.056622,0.055698,0.055095,0.054116,0.053680,0.052979,0.052390,0.051819,0.051331,0.050587,0.049861,0.049773,0.048528,0.048625,0.047669,0.047024,0.046961,0.046360,0.045848,0.044985,0.044236,0.044122,0.043097,0.042365,0.042369,0.042359,0.041160,0.040702,0.040095,0.039692,0.039459,0.039376,0.038336,0.038567,0.037857,0.036948,0.036420,0.036160,0.036393
0.003000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.333157,1.226660,1.427930,1.384533,1.305843,1.275513,1.372030,1.298813,1.509770,1.586900,1.334990,1.700230,1.628700,1.719013,1.850250,2.055653,2.442923,1.996380,1.811477,1.829900,2.002487,1.670820,1.581810,1.386423,1.159057,1.004615,0.860276,0.800414,0.765585,0.738653,0.721678,0.707580,0.694412,0.682308,0.670301,0.653793,0.633449,0.614328,0.595887,0.569390,0.544289,0.517816,0.487459,0.462189,0.436937,0.411891,0.389110,0.365486,0.345254,0.328233,0.313303,0.296100,0.282087,0.269781,0.260547,0.250595,0.241332,0.233020,0.226536,0.219505,0.212864,0.207282,0.201465,0.196680,0.192047,0.186985,0.183266,0.178635,0.174878,0.171987,0.167522,0.164990,0.162413,0.159931,0.157626,0.154071,0.152846,0.150290,0.148464,0.146284,0.145151,0.143193,0.141279,0.139701,0.137746,0.137068,0.134707,0.134179,0.132428,0.131611,0.130774,0.130043,0.129845,0.128579,0.128620,0.127832,0.127297,0.126806,0.126390,0.125701,0.125220,0.124600,0.123849,0.123178,0.122470,0.121481,0.120783,0.120407,0.119504,0.119169,0.118881,0.118242,0.118384,0.117940,0.118336,0.117696,0.117645,0.117040,0.116949,0.116429,0.115754,0.115500,0.114258,0.113335,0.112276,0.111244,0.110655,0.109265,0.107780,0.106954,0.105926,0.105343,0.103872,0.102703,0.101548,0.101169,0.100559,0.099292,0.098922,0.098305,0.098041,0.097390,0.096680,0.095884,0.095241,0.094748,0.094054,0.092993,0.092482,0.091271,0.090621,0.089410,0.088448,0.087622,0.086530,0.085381,0.083562,0.082450,0.081330,0.079829,0.077938,0.077067,0.075395,0.074162,0.073147,0.072186,0.070890,0.069988,0.068752,0.067753,0.066726,0.065916,0.065031,0.064132,0.063366,0.062674,0.061658,0.061428,0.060372,0.059693,0.058838,0.058621,0.057841,0.056737,0.056150,0.056007,0.055095,0.054445,0.053540,0.053010,0.052276,0.051158,0.051164,0.050654,0.050148,0.049568,0.049648,0.048259,0.047793,0.046865,0.046067,0.045772,0.045303,0.044530,0.044475,0.044001,0.043206,0.042822,0.042909,0.042006,0.041288,0.040898,0.040836,0.039756,0.039293,0.038624,0.038518,0.038526,0.037605,0.036796,0.037256,0.036206,0.035856
0.004000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.046641,1.399943,1.278117,1.292840,1.410647,1.240600,1.321333,1.770093,1.246017,1.528203,1.358467,1.572493,1.594187,1.719013,2.289747,1.720807,1.950753,1.878310,1.914217,1.754537,1.864157,1.803993,1.557623,1.358540,1.168563,1.005933,0.903484,0.833272,0.781024,0.768340,0.754243,0.726569,0.713700,0.707071,0.689184,0.668849,0.651792,0.630968,0.607537,0.585212,0.555949,0.532059,0.503136,0.473539,0.443797,0.420573,0.396403,0.377224,0.354087,0.336130,0.317421,0.303343,0.290275,0.278000,0.266982,0.256943,0.248032,0.240420,0.232198,0.225304,0.218372,0.212631,0.206970,0.201259,0.196087,0.191572,0.186882,0.182430,0.179277,0.175222,0.172086,0.168437,0.165686,0.163329,0.161183,0.158237,0.155529,0.153916,0.151075,0.149363,0.147822,0.146058,0.143806,0.142007,0.140113,0.139269,0.137776,0.135868,0.134767,0.133690,0.132548,0.131749,0.131204,0.130186,0.129598,0.129047,0.128086,0.127526,0.127108,0.126431,0.125687,0.124918,0.124393,0.123261,0.122594,0.121888,0.121271,0.120378,0.120158,0.119179,0.118870,0.118832,0.118286,0.118042,0.117726,0.117399,0.116761,0.116847,0.116368,0.115484,0.115200,0.114555,0.113962,0.113017,0.111802,0.111220,0.110046,0.108570,0.107714,0.106715,0.105616,0.104450,0.103459,0.102265,0.101223,0.100379,0.099877,0.099276,0.098577,0.097768,0.097535,0.096805,0.096270,0.095730,0.094903,0.094164,0.093406,0.092822,0.091815,0.090846,0.089788,0.088985,0.088110,0.086743,0.085507,0.084437,0.083214,0.081776,0.080486,0.079352,0.077859,0.076513,0.075208,0.074077,0.072816,0.071919,0.070265,0.069453,0.068249,0.067430,0.066598,0.065502,0.064573,0.064013,0.062825,0.062280,0.061278,0.061038,0.060165,0.059430,0.058644,0.058021,0.057664,0.056175,0.056303,0.055402,0.054502,0.053981,0.053789,0.053218,0.052391,0.051655,0.051047,0.050503,0.049725,0.048921,0.049303,0.048260,0.047564,0.047042,0.046119,0.045928,0.044742,0.044665,0.043778,0.043948,0.043134,0.042518,0.042329,0.041839,0.041160,0.040463,0.040291,0.039564,0.039065,0.039497,0.038558,0.037347,0.037941,0.037210,0.036872,0.036000,0.035209
0.005000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.245460,1.199463,1.437270,1.307577,1.330577,1.503977,1.456190,1.256233,1.366767,1.348203,1.549230,1.434170,1.488617,1.602567,1.828833,1.906693,2.153483,1.981573,1.773880,1.839383,1.813227,1.730863,1.661200,1.461553,1.156043,1.014121,0.911353,0.849615,0.798588,0.784086,0.769381,0.745173,0.737310,0.720329,0.705286,0.690398,0.665883,0.654408,0.623470,0.597017,0.568426,0.542492,0.511591,0.480465,0.455083,0.430100,0.405677,0.380299,0.360615,0.342201,0.325215,0.309252,0.298924,0.285192,0.271701,0.262211,0.253258,0.243407,0.236708,0.229183,0.223167,0.216542,0.211022,0.205438,0.199988,0.194842,0.190249,0.185745,0.181847,0.178564,0.174665,0.171988,0.168575,0.166103,0.163816,0.160593,0.158066,0.156255,0.153201,0.151738,0.149318,0.147170,0.145190,0.143302,0.141639,0.139982,0.138695,0.136744,0.136101,0.134637,0.133349,0.132076,0.131787,0.130445,0.130117,0.129351,0.128781,0.128023,0.127277,0.126507,0.125875,0.124949,0.124011,0.123810,0.122508,0.121665,0.120746,0.120417,0.119586,0.118638,0.118634,0.118045,0.117699,0.117426,0.117244,0.116971,0.116725,0.116402,0.115884,0.115375,0.114742,0.113874,0.113110,0.112063,0.111139,0.110015,0.109339,0.108005,0.106881,0.105926,0.104703,0.103881,0.102808,0.101504,0.100718,0.099573,0.099134,0.098166,0.097798,0.097319,0.096579,0.095797,0.095675,0.094766,0.094090,0.093508,0.092347,0.091756,0.090831,0.090336,0.089400,0.088306,0.086898,0.086036,0.085122,0.083787,0.082197,0.081019,0.079865,0.078412,0.077355,0.076229,0.074571,0.073385,0.072105,0.071282,0.070061,0.069108,0.068150,0.066901,0.065969,0.065152,0.064369,0.063580,0.062605,0.062189,0.060955,0.060330,0.059678,0.058764,0.058864,0.058195,0.056836,0.055750,0.055542,0.055192,0.054749,0.053951,0.053044,0.052293,0.052228,0.051143,0.050931,0.049967,0.049338,0.048921,0.048786,0.047614,0.047670,0.046989,0.046505,0.045530,0.044827,0.044445,0.043947,0.043512,0.042679,0.042557,0.042369,0.041320,0.041223,0.040332,0.040008,0.039371,0.038877,0.038361,0.038176,0.037977,0.037060,0.037144,0.036692,0.035334,0.035655
0.006000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.035884,1.213320,1.287453,1.546827,1.432887,1.321353,1.292330,1.563947,1.294900,1.418077,1.490533,1.802877,2.100600,1.578607,1.920533,1.875390,1.769190,2.029383,2.079133,1.801203,2.168260,1.848047,1.643757,1.450603,1.246570,1.058490,0.923421,0.868169,0.823155,0.810929,0.785324,0.769494,0.752416,0.738396,0.724438,0.704370,0.684085,0.660008,0.634959,0.607991,0.580176,0.549815,0.521090,0.490738,0.462431,0.440857,0.412229,0.387903,0.366677,0.348225,0.332179,0.315695,0.302112,0.288033,0.276963,0.266480,0.257256,0.249585,0.241555,0.233917,0.226708,0.220857,0.214608,0.209093,0.203334,0.197945,0.194076,0.189293,0.184728,0.181881,0.178007,0.174179,0.170946,0.169199,0.165798,0.162941,0.160618,0.158092,0.155688,0.154042,0.152266,0.149223,0.147643,0.145403,0.143832,0.142353,0.140093,0.139068,0.137428,0.136061,0.134438,0.133829,0.133446,0.132475,0.131313,0.130611,0.129891,0.128949,0.128004,0.127435,0.126766,0.126008,0.124733,0.124076,0.123122,0.122165,0.121427,0.121120,0.119821,0.119262,0.118716,0.118376,0.117938,0.117541,0.117150,0.117031,0.116355,0.116101,0.115763,0.115085,0.114501,0.113635,0.113157,0.112087,0.111210,0.110074,0.109067,0.107902,0.106787,0.105715,0.104585,0.103543,0.102490,0.101958,0.100946,0.100185,0.099023,0.098520,0.097828,0.097174,0.096312,0.096178,0.095437,0.095164,0.093840,0.093144,0.092195,0.091745,0.091267,0.089911,0.088852,0.087987,0.086963,0.085911,0.084929,0.083634,0.082130,0.080895,0.079312,0.078398,0.077142,0.075920,0.074658,0.073251,0.071761,0.071455,0.069959,0.069152,0.068019,0.067246,0.066555,0.065301,0.064348,0.063720,0.062571,0.062020,0.060931,0.060766,0.059800,0.058714,0.058579,0.057874,0.057270,0.056271,0.055845,0.055416,0.054286,0.053576,0.053618,0.052532,0.051430,0.051290,0.050797,0.049815,0.049556,0.048853,0.048872,0.047475,0.047299,0.046900,0.045944,0.045460,0.045031,0.044310,0.043777,0.043703,0.042788,0.042441,0.041830,0.041507,0.040774,0.040745,0.039834,0.039457,0.038898,0.038807,0.038035,0.038282,0.037626,0.036468,0.037166,0.036344,0.035388
0.007000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.142577,1.507617,1.320077,1.234027,1.304063,1.624027,1.293740,1.339473,1.342720,1.431450,1.526507,1.444513,1.553363,1.749607,1.682797,1.751673,2.115060,1.882440,1.916727,1.865433,1.817930,1.766173,1.685780,1.463350,1.263350,1.047353,0.964572,0.878981,0.845646,0.829566,0.796988,0.785497,0.760622,0.751887,0.735136,0.712333,0.693555,0.674483,0.650646,0.621416,0.587899,0.558405,0.532617,0.498443,0.469502,0.442465,0.415323,0.393976,0.372245,0.355183,0.336136,0.322033,0.305057,0.292006,0.281620,0.270234,0.259862,0.251722,0.243940,0.236015,0.229269,0.223149,0.216449,0.211479,0.205738,0.200768,0.195825,0.191989,0.188134,0.183685,0.179310,0.177040,0.172946,0.170379,0.167596,0.164797,0.162789,0.160139,0.158255,0.156122,0.153282,0.151508,0.149060,0.146506,0.144904,0.142848,0.141529,0.140131,0.138459,0.136790,0.135857,0.134752,0.133629,0.132654,0.131687,0.131054,0.129978,0.128852,0.128369,0.127768,0.126532,0.125943,0.125082,0.123938,0.122593,0.122017,0.121400,0.120417,0.119596,0.119065,0.118839,0.118138,0.117504,0.117278,0.116577,0.116344,0.116104,0.115897,0.115136,0.114614,0.113925,0.112956,0.112107,0.111441,0.110608,0.109763,0.108299,0.107453,0.106385,0.104733,0.103953,0.103115,0.102141,0.101553,0.100361,0.099284,0.098755,0.098351,0.097738,0.097145,0.096018,0.095389,0.094712,0.094239,0.093154,0.092781,0.091796,0.091043,0.090122,0.089360,0.088475,0.087744,0.086451,0.085138,0.084533,0.083392,0.081690,0.080950,0.079519,0.078072,0.076613,0.075676,0.074234,0.073009,0.071856,0.070680,0.070107,0.068840,0.067658,0.066718,0.065703,0.064898,0.064135,0.063191,0.062605,0.061749,0.061001,0.060035,0.059290,0.058626,0.058125,0.057381,0.056645,0.056175,0.055569,0.054868,0.054012,0.053696,0.052781,0.052532,0.051917,0.050697,0.050149,0.050117,0.049017,0.048955,0.048321,0.047876,0.047158,0.046282,0.045874,0.044959,0.045048,0.044176,0.043454,0.043703,0.042624,0.042327,0.041771,0.041778,0.040688,0.040071,0.039334,0.039393,0.038711,0.038402,0.037653,0.037631,0.037500,0.036904,0.036692,0.035884,0.036080
0.008000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.082610,1.231183,1.539417,1.352017,1.454570,1.449180,1.435473,1.541630,1.379740,1.496103,1.564897,1.541383,1.822323,1.684413,1.878307,2.148573,1.887663,1.960467,2.002820,1.729557,1.855447,1.736547,1.704263,1.466007,1.199510,1.088533,0.981062,0.903540,0.857992,0.827745,0.810091,0.805460,0.770218,0.765429,0.742072,0.727002,0.707994,0.685482,0.663180,0.629556,0.597819,0.564472,0.536931,0.503776,0.475394,0.448530,0.421756,0.397788,0.377838,0.357038,0.339397,0.322229,0.308075,0.297157,0.284229,0.273064,0.263501,0.254513,0.246875,0.240238,0.232177,0.225690,0.219905,0.213451,0.208679,0.202779,0.197734,0.193471,0.189338,0.185167,0.181558,0.178491,0.175497,0.172420,0.169898,0.166101,0.163868,0.161536,0.159269,0.156835,0.154840,0.151971,0.150094,0.148266,0.146070,0.144289,0.142538,0.140807,0.138772,0.137491,0.136515,0.135196,0.134168,0.133321,0.132140,0.131401,0.130676,0.129476,0.128725,0.127579,0.126789,0.125888,0.125030,0.124223,0.123028,0.122063,0.121179,0.120244,0.119525,0.119065,0.118419,0.117890,0.117743,0.117039,0.116425,0.116249,0.115926,0.115165,0.114786,0.114204,0.113708,0.112944,0.111635,0.111582,0.110524,0.109101,0.108027,0.107094,0.106010,0.105013,0.104291,0.102945,0.101967,0.100665,0.099744,0.099155,0.098423,0.097689,0.097126,0.096306,0.095850,0.095294,0.094343,0.093650,0.093229,0.092429,0.091620,0.090625,0.089828,0.089020,0.088244,0.087087,0.086037,0.085195,0.084137,0.082642,0.081463,0.080387,0.078720,0.078018,0.076626,0.075470,0.073910,0.073191,0.071808,0.070830,0.069823,0.068941,0.067309,0.066567,0.065617,0.065035,0.064081,0.063137,0.062417,0.061569,0.060886,0.060271,0.059302,0.058789,0.058319,0.057114,0.056374,0.055997,0.055209,0.054924,0.054285,0.053711,0.052936,0.052436,0.051787,0.050878,0.050432,0.049933,0.049438,0.048852,0.048596,0.047980,0.047264,0.046353,0.046523,0.045270,0.045201,0.044260,0.044168,0.043075,0.042752,0.043052,0.042150,0.042110,0.041246,0.040549,0.039530,0.039521,0.038816,0.038220,0.037874,0.038424,0.037040,0.037275,0.036466,0.035769,0.035588
0.009000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.111247,1.128527,1.977203,1.346443,1.319643,1.578433,1.283860,1.384373,1.354623,1.509697,1.408487,1.486067,1.663283,1.529987,1.792000,2.099863,1.909107,1.847883,1.842777,1.824343,1.899583,1.665003,1.666023,1.463763,1.236170,1.108617,0.997590,0.914565,0.871365,0.837695,0.822111,0.816041,0.794621,0.781095,0.767407,0.746992,0.719642,0.689684,0.666914,0.636026,0.610023,0.577121,0.542803,0.513338,0.482262,0.452925,0.427518,0.406530,0.385471,0.363579,0.344489,0.328080,0.313272,0.300733,0.288462,0.277834,0.266335,0.258630,0.250122,0.242925,0.235936,0.228933,0.222872,0.216572,0.211312,0.206494,0.200960,0.196900,0.192297,0.188864,0.184086,0.180611,0.177674,0.175178,0.171288,0.168943,0.166455,0.163735,0.161370,0.158948,0.156863,0.154370,0.151459,0.149507,0.147744,0.145838,0.143949,0.142814,0.141096,0.139089,0.137748,0.136301,0.135577,0.134180,0.133445,0.132573,0.131296,0.130245,0.129341,0.128539,0.127470,0.126549,0.125848,0.124462,0.123434,0.122573,0.121805,0.121072,0.120198,0.119065,0.118891,0.118138,0.117841,0.117449,0.116952,0.116485,0.115962,0.115416,0.114918,0.114313,0.113720,0.112563,0.112472,0.111335,0.110158,0.108776,0.108163,0.106992,0.105984,0.104634,0.104571,0.102807,0.102014,0.100810,0.100215,0.098914,0.098423,0.097996,0.097050,0.096219,0.095682,0.095253,0.094619,0.093854,0.093054,0.092260,0.091561,0.090466,0.089915,0.088946,0.087856,0.086928,0.086059,0.085388,0.084149,0.082655,0.081263,0.080168,0.078871,0.077719,0.076678,0.075290,0.073810,0.072948,0.071927,0.071050,0.069472,0.068851,0.067669,0.066804,0.065947,0.065131,0.064039,0.063580,0.062737,0.061884,0.061081,0.060507,0.059800,0.059040,0.058255,0.057447,0.057039,0.056175,0.055416,0.054868,0.054575,0.053576,0.052936,0.052644,0.051673,0.050927,0.050947,0.050084,0.049067,0.049023,0.048424,0.047527,0.046683,0.046617,0.046399,0.045841,0.045168,0.044344,0.043624,0.043668,0.042788,0.042346,0.042229,0.041797,0.040282,0.040354,0.039877,0.039863,0.039295,0.038685,0.037472,0.038648,0.037292,0.036795,0.036783,0.035999,0.035365
